"ISO3","ISO2","COUNTRY","REPORTSITE_CODE","ISO_YEAR","ISO_Week","MEASURE_CODE","AGEGROUP_CODE","ValueString","ValueNumeric"
"BGR","BG","Bulgaria","BGR001",2019,5,"ARI_CASES","UNKNOWN","0","0"
"BGR","BG","Bulgaria","BGR001",2019,16,"ARI_CASES","0TO4","452","452"
"BGR","BG","Bulgaria","BGR001",2019,16,"ARI_CASES","65TO","131","131"
"BGR","BG","Bulgaria","BGR001",2019,16,"ARI_CASES","5TO14","1344","1344"
"BGR","BG","Bulgaria","BGR001",2019,3,"ARI_CASES","65TO","572","572"
"BGR","BG","Bulgaria","BGR001",2019,11,"ARI_CASES","0TO4","669","669"
"BGR","BG","Bulgaria","BGR001",2019,16,"ARI_CASES","15TO64","569","569"
"BGR","BG","Bulgaria","BGR001",2019,19,"ARI_CASES","All","1639","1639"
"BGR","BG","Bulgaria","BGR001",2019,7,"ARI_CASES","65TO","290","290"
"BGR","BG","Bulgaria","BGR001",2019,8,"ARI_CASES","UNKNOWN","0","0"
"BGR","BG","Bulgaria","BGR001",2019,15,"ARI_CASES","15TO64","477","477"
"BGR","BG","Bulgaria","BGR001",2019,3,"ARI_CASES","0TO4","1273","1273"
"BGR","BG","Bulgaria","BGR001",2019,15,"ARI_CASES","65TO","133","133"
"BGR","BG","Bulgaria","BGR001",2019,12,"ARI_CASES","0TO4","659","659"
"BGR","BG","Bulgaria","BGR001",2019,6,"ARI_CASES","65TO","377","377"
"BGR","BG","Bulgaria","BGR001",2019,5,"ARI_CASES","0TO4","1201","1201"
"BGR","BG","Bulgaria","BGR001",2019,7,"ARI_CASES","5TO14","1766","1766"
"BGR","BG","Bulgaria","BGR001",2019,11,"ARI_CASES","65TO","207","207"
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,8,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,13,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,5,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,3,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,4,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,6,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,1,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,10,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,2,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,9,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_OUTPATIENTS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,7,"ILI_OUTPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_OUTPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,14,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,15,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,11,"ILI_OUTPATIENTS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,12,"ILI_OUTPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_CASES","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_CASES","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_CASES","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_CASES","50TO",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_CASES","All",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,12,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,13,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,7,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_DEATHS","50TO",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_DEATHS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_DEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_DEATHS","All",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_DEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_INPATIENTDEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_INPATIENTDEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,15,"SARI_INPATIENTDEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,2,"SARI_INPATIENTDEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,4,"SARI_INPATIENTDEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_INPATIENTDEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_INPATIENTS","All",,
"KHM","KH","Cambodia","KHM001",2019,9,"SARI_INPATIENTS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,1,"SARI_INPATIENTS","15TO49",,
"KHM","KH","Cambodia","KHM001",2019,14,"SARI_INPATIENTDEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,8,"SARI_INPATIENTDEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,6,"SARI_INPATIENTDEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,11,"SARI_INPATIENTDEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,5,"SARI_INPATIENTDEATHS","0TO4",,
"KHM","KH","Cambodia","KHM001",2019,3,"SARI_INPATIENTDEATHS","5TO14",,
"KHM","KH","Cambodia","KHM001",2019,10,"SARI_INPATIENTDEATHS","0TO4",,
